2023-05-05 21:17:36,487 INFO    StreamThr :17468 [internal.py:wandb_internal():86] W&B internal server running at pid: 17468, started at: 2023-05-05 21:17:36.487457
2023-05-05 21:17:36,503 DEBUG   HandlerThread:17468 [handler.py:handle_request():144] handle_request: status
2023-05-05 21:17:36,503 INFO    WriterThread:17468 [datastore.py:open_for_write():85] open: C:\Users\debryu\Desktop\VS_CODE\HOME\Deep_Learning\visual_grounding\visual-grounding\Project\wandb\run-20230505_211736-j7x70a45\run-j7x70a45.wandb
2023-05-05 21:17:36,503 DEBUG   SenderThread:17468 [sender.py:send():375] send: header
2023-05-05 21:17:36,596 DEBUG   SenderThread:17468 [sender.py:send():375] send: run
2023-05-05 21:17:37,034 DEBUG   HandlerThread:17468 [handler.py:handle_request():144] handle_request: check_version
2023-05-05 21:17:37,034 INFO    SenderThread:17468 [dir_watcher.py:__init__():219] watching files in: C:\Users\debryu\Desktop\VS_CODE\HOME\Deep_Learning\visual_grounding\visual-grounding\Project\wandb\run-20230505_211736-j7x70a45\files
2023-05-05 21:17:37,034 INFO    SenderThread:17468 [sender.py:_start_run_threads():1124] run started: j7x70a45 with start time 1683314256.503082
2023-05-05 21:17:37,034 DEBUG   SenderThread:17468 [sender.py:send_request():402] send_request: summary_record
2023-05-05 21:17:37,034 INFO    SenderThread:17468 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-05 21:17:37,034 DEBUG   SenderThread:17468 [sender.py:send_request():402] send_request: check_version
2023-05-05 21:17:37,157 DEBUG   HandlerThread:17468 [handler.py:handle_request():144] handle_request: run_start
2023-05-05 21:17:37,191 DEBUG   HandlerThread:17468 [system_info.py:__init__():31] System info init
2023-05-05 21:17:37,191 DEBUG   HandlerThread:17468 [system_info.py:__init__():46] System info init done
2023-05-05 21:17:37,191 INFO    HandlerThread:17468 [system_monitor.py:start():181] Starting system monitor
2023-05-05 21:17:37,193 INFO    SystemMonitor:17468 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-05-05 21:17:37,194 INFO    HandlerThread:17468 [system_monitor.py:probe():201] Collecting system info
2023-05-05 21:17:37,199 INFO    SystemMonitor:17468 [interfaces.py:start():190] Started cpu monitoring
