2023-05-05 20:47:54,581 INFO    StreamThr :15872 [internal.py:wandb_internal():86] W&B internal server running at pid: 15872, started at: 2023-05-05 20:47:54.581239
2023-05-05 20:47:54,596 DEBUG   HandlerThread:15872 [handler.py:handle_request():144] handle_request: status
2023-05-05 20:47:54,596 INFO    WriterThread:15872 [datastore.py:open_for_write():85] open: C:\Users\debryu\Desktop\VS_CODE\HOME\Deep_Learning\visual_grounding\visual-grounding\Project\wandb\run-20230505_204754-356zyn2q\run-356zyn2q.wandb
2023-05-05 20:47:54,596 DEBUG   SenderThread:15872 [sender.py:send():375] send: header
2023-05-05 20:47:54,690 DEBUG   SenderThread:15872 [sender.py:send():375] send: run
2023-05-05 20:47:55,096 DEBUG   HandlerThread:15872 [handler.py:handle_request():144] handle_request: check_version
2023-05-05 20:47:55,096 INFO    SenderThread:15872 [dir_watcher.py:__init__():219] watching files in: C:\Users\debryu\Desktop\VS_CODE\HOME\Deep_Learning\visual_grounding\visual-grounding\Project\wandb\run-20230505_204754-356zyn2q\files
2023-05-05 20:47:55,096 INFO    SenderThread:15872 [sender.py:_start_run_threads():1124] run started: 356zyn2q with start time 1683312474.596864
2023-05-05 20:47:55,096 DEBUG   SenderThread:15872 [sender.py:send_request():402] send_request: summary_record
2023-05-05 20:47:55,096 INFO    SenderThread:15872 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-05 20:47:55,096 DEBUG   SenderThread:15872 [sender.py:send_request():402] send_request: check_version
2023-05-05 20:47:55,206 DEBUG   HandlerThread:15872 [handler.py:handle_request():144] handle_request: run_start
2023-05-05 20:47:55,247 DEBUG   HandlerThread:15872 [system_info.py:__init__():31] System info init
2023-05-05 20:47:55,247 DEBUG   HandlerThread:15872 [system_info.py:__init__():46] System info init done
2023-05-05 20:47:55,247 INFO    HandlerThread:15872 [system_monitor.py:start():181] Starting system monitor
2023-05-05 20:47:55,250 INFO    SystemMonitor:15872 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-05-05 20:47:55,250 INFO    HandlerThread:15872 [system_monitor.py:probe():201] Collecting system info
2023-05-05 20:47:55,254 INFO    SystemMonitor:15872 [interfaces.py:start():190] Started cpu monitoring
2023-05-05 20:47:55,254 INFO    SystemMonitor:15872 [interfaces.py:start():190] Started disk monitoring
2023-05-05 20:47:55,254 INFO    SystemMonitor:15872 [interfaces.py:start():190] Started gpu monitoring
2023-05-05 20:47:55,254 INFO    SystemMonitor:15872 [interfaces.py:start():190] Started memory monitoring
2023-05-05 20:47:55,273 INFO    SystemMonitor:15872 [interfaces.py:start():190] Started network monitoring
2023-05-05 20:47:55,294 DEBUG   HandlerThread:15872 [system_info.py:probe():195] Probing system
2023-05-05 20:47:55,296 DEBUG   HandlerThread:15872 [system_info.py:_probe_git():180] Probing git
2023-05-05 20:47:55,440 DEBUG   HandlerThread:15872 [system_info.py:_probe_git():188] Probing git done
2023-05-05 20:47:55,440 DEBUG   HandlerThread:15872 [system_info.py:probe():240] Probing system done
