2023-05-05 20:15:55,737 INFO    StreamThr :5684 [internal.py:wandb_internal():86] W&B internal server running at pid: 5684, started at: 2023-05-05 20:15:55.737498
2023-05-05 20:15:55,753 DEBUG   HandlerThread:5684 [handler.py:handle_request():144] handle_request: status
2023-05-05 20:15:55,753 INFO    WriterThread:5684 [datastore.py:open_for_write():85] open: C:\Users\debryu\Desktop\VS_CODE\HOME\Deep_Learning\visual_grounding\visual-grounding\Project\wandb\run-20230505_201555-hgpjzpwm\run-hgpjzpwm.wandb
2023-05-05 20:15:55,753 DEBUG   SenderThread:5684 [sender.py:send():375] send: header
2023-05-05 20:15:55,831 DEBUG   SenderThread:5684 [sender.py:send():375] send: run
2023-05-05 20:15:56,263 INFO    SenderThread:5684 [dir_watcher.py:__init__():219] watching files in: C:\Users\debryu\Desktop\VS_CODE\HOME\Deep_Learning\visual_grounding\visual-grounding\Project\wandb\run-20230505_201555-hgpjzpwm\files
2023-05-05 20:15:56,263 INFO    SenderThread:5684 [sender.py:_start_run_threads():1124] run started: hgpjzpwm with start time 1683310555.737498
2023-05-05 20:15:56,263 DEBUG   HandlerThread:5684 [handler.py:handle_request():144] handle_request: check_version
2023-05-05 20:15:56,263 DEBUG   SenderThread:5684 [sender.py:send_request():402] send_request: summary_record
2023-05-05 20:15:56,263 INFO    SenderThread:5684 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-05 20:15:56,263 DEBUG   SenderThread:5684 [sender.py:send_request():402] send_request: check_version
2023-05-05 20:15:56,382 DEBUG   HandlerThread:5684 [handler.py:handle_request():144] handle_request: run_start
2023-05-05 20:15:56,437 DEBUG   HandlerThread:5684 [system_info.py:__init__():31] System info init
2023-05-05 20:15:56,437 DEBUG   HandlerThread:5684 [system_info.py:__init__():46] System info init done
2023-05-05 20:15:56,437 INFO    HandlerThread:5684 [system_monitor.py:start():181] Starting system monitor
2023-05-05 20:15:56,439 INFO    SystemMonitor:5684 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-05-05 20:15:56,440 INFO    HandlerThread:5684 [system_monitor.py:probe():201] Collecting system info
2023-05-05 20:15:56,445 INFO    SystemMonitor:5684 [interfaces.py:start():190] Started cpu monitoring
2023-05-05 20:15:56,447 INFO    SystemMonitor:5684 [interfaces.py:start():190] Started disk monitoring
2023-05-05 20:15:56,450 INFO    SystemMonitor:5684 [interfaces.py:start():190] Started gpu monitoring
2023-05-05 20:15:56,453 INFO    SystemMonitor:5684 [interfaces.py:start():190] Started memory monitoring
2023-05-05 20:15:56,459 INFO    SystemMonitor:5684 [interfaces.py:start():190] Started network monitoring
2023-05-05 20:15:56,472 DEBUG   HandlerThread:5684 [system_info.py:probe():195] Probing system
2023-05-05 20:15:56,487 DEBUG   HandlerThread:5684 [system_info.py:_probe_git():180] Probing git
2023-05-05 20:15:56,628 DEBUG   HandlerThread:5684 [system_info.py:_probe_git():188] Probing git done
