2023-05-05 21:02:38,784 INFO    StreamThr :20500 [internal.py:wandb_internal():86] W&B internal server running at pid: 20500, started at: 2023-05-05 21:02:38.784302
2023-05-05 21:02:38,799 DEBUG   HandlerThread:20500 [handler.py:handle_request():144] handle_request: status
2023-05-05 21:02:38,799 INFO    WriterThread:20500 [datastore.py:open_for_write():85] open: C:\Users\debryu\Desktop\VS_CODE\HOME\Deep_Learning\visual_grounding\visual-grounding\Project\wandb\run-20230505_210238-97t9enm3\run-97t9enm3.wandb
2023-05-05 21:02:38,799 DEBUG   SenderThread:20500 [sender.py:send():375] send: header
2023-05-05 21:02:38,878 DEBUG   SenderThread:20500 [sender.py:send():375] send: run
2023-05-05 21:02:39,299 INFO    SenderThread:20500 [dir_watcher.py:__init__():219] watching files in: C:\Users\debryu\Desktop\VS_CODE\HOME\Deep_Learning\visual_grounding\visual-grounding\Project\wandb\run-20230505_210238-97t9enm3\files
2023-05-05 21:02:39,299 DEBUG   HandlerThread:20500 [handler.py:handle_request():144] handle_request: check_version
2023-05-05 21:02:39,299 INFO    SenderThread:20500 [sender.py:_start_run_threads():1124] run started: 97t9enm3 with start time 1683313358.79993
2023-05-05 21:02:39,299 DEBUG   SenderThread:20500 [sender.py:send_request():402] send_request: summary_record
2023-05-05 21:02:39,299 INFO    SenderThread:20500 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-05 21:02:39,299 DEBUG   SenderThread:20500 [sender.py:send_request():402] send_request: check_version
2023-05-05 21:02:39,515 DEBUG   HandlerThread:20500 [handler.py:handle_request():144] handle_request: run_start
2023-05-05 21:02:39,534 DEBUG   HandlerThread:20500 [system_info.py:__init__():31] System info init
2023-05-05 21:02:39,534 DEBUG   HandlerThread:20500 [system_info.py:__init__():46] System info init done
2023-05-05 21:02:39,534 INFO    HandlerThread:20500 [system_monitor.py:start():181] Starting system monitor
2023-05-05 21:02:39,550 INFO    SystemMonitor:20500 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-05-05 21:02:39,550 INFO    HandlerThread:20500 [system_monitor.py:probe():201] Collecting system info
2023-05-05 21:02:39,550 INFO    SystemMonitor:20500 [interfaces.py:start():190] Started cpu monitoring
2023-05-05 21:02:39,550 INFO    SystemMonitor:20500 [interfaces.py:start():190] Started disk monitoring
2023-05-05 21:02:39,550 INFO    SystemMonitor:20500 [interfaces.py:start():190] Started gpu monitoring
2023-05-05 21:02:39,565 INFO    SystemMonitor:20500 [interfaces.py:start():190] Started memory monitoring
2023-05-05 21:02:39,581 INFO    SystemMonitor:20500 [interfaces.py:start():190] Started network monitoring
2023-05-05 21:02:39,581 DEBUG   HandlerThread:20500 [system_info.py:probe():195] Probing system
2023-05-05 21:02:39,596 DEBUG   HandlerThread:20500 [system_info.py:_probe_git():180] Probing git
2023-05-05 21:02:39,748 DEBUG   HandlerThread:20500 [system_info.py:_probe_git():188] Probing git done
2023-05-05 21:02:39,748 DEBUG   HandlerThread:20500 [system_info.py:probe():240] Probing system done
2023-05-05 21:02:39,748 DEBUG   HandlerThread:20500 [system_monitor.py:probe():210] {'os': 'Windows-10-10.0.19044-SP0', 'python': '3.8.16', 'heartbeatAt': '2023-05-05T19:02:39.581224', 'startedAt': '2023-05-05T19:02:38.768677', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'distil_model.py', 'codePath': 'Project\\distil_model.py', 'git': {'remote': 'https://github.com/debryu/visual-grounding', 'commit': '0819838cf95ac4ae518a608fbb3fee5aacf9c9a0'}, 'email': 'nicola.debole@gmail.com', 'root': 'C:/Users/debryu/Desktop/VS_CODE/HOME/Deep_Learning/visual_grounding/visual-grounding', 'host': 'DESKTOP-VDBR0MJ', 'username': 'debryu', 'executable': 'C:\\Users\\debryu\\miniconda3\\envs\\pytorch\\python.exe', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 3301.0, 'min': 0.0, 'max': 3301.0}, 'cpu_freq_per_core': [{'current': 3301.0, 'min': 0.0, 'max': 3301.0}], 'disk': {'total': 930.9518623352051, 'used': 826.8081665039062}, 'gpu': 'NVIDIA GeForce RTX 3060', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3060', 'memory_total': 12884901888}], 'memory': {'total': 15.924671173095703}}
2023-05-05 21:02:39,748 INFO    HandlerThread:20500 [system_monitor.py:probe():211] Finished collecting system info
2023-05-05 21:02:39,748 INFO    HandlerThread:20500 [system_monitor.py:probe():214] Publishing system info
2023-05-05 21:02:39,748 DEBUG   HandlerThread:20500 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-05-05 21:02:39,748 DEBUG   HandlerThread:20500 [system_info.py:_save_pip():67] Saving pip packages done
2023-05-05 21:02:39,748 DEBUG   HandlerThread:20500 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-05-05 21:02:40,299 INFO    Thread-16 :20500 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\debryu\Desktop\VS_CODE\HOME\Deep_Learning\visual_grounding\visual-grounding\Project\wandb\run-20230505_210238-97t9enm3\files\wandb-summary.json
2023-05-05 21:02:40,299 INFO    Thread-16 :20500 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\debryu\Desktop\VS_CODE\HOME\Deep_Learning\visual_grounding\visual-grounding\Project\wandb\run-20230505_210238-97t9enm3\files\requirements.txt
2023-05-05 21:02:40,299 INFO    Thread-16 :20500 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\debryu\Desktop\VS_CODE\HOME\Deep_Learning\visual_grounding\visual-grounding\Project\wandb\run-20230505_210238-97t9enm3\files\conda-environment.yaml
2023-05-05 21:02:44,612 DEBUG   HandlerThread:20500 [system_info.py:_save_conda():86] Saving conda packages done
2023-05-05 21:02:44,612 INFO    HandlerThread:20500 [system_monitor.py:probe():216] Finished publishing system info
2023-05-05 21:02:44,612 DEBUG   HandlerThread:20500 [handler.py:handle_request():144] handle_request: status_report
2023-05-05 21:02:44,612 DEBUG   HandlerThread:20500 [handler.py:handle_request():144] handle_request: keepalive
2023-05-05 21:02:44,612 DEBUG   SenderThread:20500 [sender.py:send():375] send: files
2023-05-05 21:02:44,612 INFO    SenderThread:20500 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-05-05 21:02:44,628 DEBUG   HandlerThread:20500 [handler.py:handle_request():144] handle_request: stop_status
2023-05-05 21:02:44,628 DEBUG   SenderThread:20500 [sender.py:send_request():402] send_request: stop_status
2023-05-05 21:02:44,846 DEBUG   SenderThread:20500 [sender.py:send():375] send: telemetry
2023-05-05 21:02:45,253 INFO    wandb-upload_0:20500 [upload_job.py:push():137] Uploaded file C:\Users\debryu\AppData\Local\Temp\tmpng4mk8oowandb\mht6ju73-wandb-metadata.json
2023-05-05 21:02:45,331 INFO    Thread-16 :20500 [dir_watcher.py:_on_file_modified():295] file/dir modified: C:\Users\debryu\Desktop\VS_CODE\HOME\Deep_Learning\visual_grounding\visual-grounding\Project\wandb\run-20230505_210238-97t9enm3\files\conda-environment.yaml
2023-05-05 21:02:45,331 INFO    Thread-16 :20500 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\debryu\Desktop\VS_CODE\HOME\Deep_Learning\visual_grounding\visual-grounding\Project\wandb\run-20230505_210238-97t9enm3\files\wandb-metadata.json
2023-05-05 21:02:45,331 INFO    Thread-16 :20500 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\debryu\Desktop\VS_CODE\HOME\Deep_Learning\visual_grounding\visual-grounding\Project\wandb\run-20230505_210238-97t9enm3\files\output.log
2023-05-05 21:02:47,362 INFO    Thread-16 :20500 [dir_watcher.py:_on_file_modified():295] file/dir modified: C:\Users\debryu\Desktop\VS_CODE\HOME\Deep_Learning\visual_grounding\visual-grounding\Project\wandb\run-20230505_210238-97t9enm3\files\output.log
2023-05-05 21:02:49,378 INFO    Thread-16 :20500 [dir_watcher.py:_on_file_modified():295] file/dir modified: C:\Users\debryu\Desktop\VS_CODE\HOME\Deep_Learning\visual_grounding\visual-grounding\Project\wandb\run-20230505_210238-97t9enm3\files\output.log
2023-05-05 21:02:49,862 DEBUG   HandlerThread:20500 [handler.py:handle_request():144] handle_request: status_report
2023-05-05 21:02:49,878 DEBUG   SenderThread:20500 [sender.py:send():375] send: exit
2023-05-05 21:02:49,878 INFO    SenderThread:20500 [sender.py:send_exit():598] handling exit code: 1
2023-05-05 21:02:49,878 INFO    SenderThread:20500 [sender.py:send_exit():600] handling runtime: 10
2023-05-05 21:02:49,878 INFO    SenderThread:20500 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-05 21:02:49,878 INFO    SenderThread:20500 [sender.py:send_exit():606] send defer
2023-05-05 21:02:49,878 DEBUG   HandlerThread:20500 [handler.py:handle_request():144] handle_request: defer
2023-05-05 21:02:49,878 INFO    HandlerThread:20500 [handler.py:handle_request_defer():170] handle defer: 0
2023-05-05 21:02:49,878 DEBUG   SenderThread:20500 [sender.py:send_request():402] send_request: defer
2023-05-05 21:02:49,878 INFO    SenderThread:20500 [sender.py:send_request_defer():622] handle sender defer: 0
2023-05-05 21:02:49,878 INFO    SenderThread:20500 [sender.py:transition_state():626] send defer: 1
2023-05-05 21:02:49,878 DEBUG   HandlerThread:20500 [handler.py:handle_request():144] handle_request: defer
2023-05-05 21:02:49,878 INFO    HandlerThread:20500 [handler.py:handle_request_defer():170] handle defer: 1
2023-05-05 21:02:49,878 DEBUG   SenderThread:20500 [sender.py:send_request():402] send_request: defer
2023-05-05 21:02:49,878 INFO    SenderThread:20500 [sender.py:send_request_defer():622] handle sender defer: 1
2023-05-05 21:02:49,878 INFO    SenderThread:20500 [sender.py:transition_state():626] send defer: 2
